Experiment Began: Experiment Ended: 11:13:45
044 counterClockwise 3 5.816740 837.879941
045 counterClockwise 2 4.950958 854.014789
046 counterClockwise 2 5.667058 870.848602
047 counterClockwise 3 4.633849 886.666178
048 counterClockwise 2 8.634449 906.484466
049 counterClockwise 1 4.133354 921.801544
050 counterClockwise 1 4.033814 937.021025
051 counterClockwise 2 3.950094 1014.921746
052 counterClockwise 3 4.650782 1030.756766
053 counterClockwise 1 5.134250 1047.074196
054 counterClockwise 3 5.150606 1063.408306
055 counterClockwise 2 4.517517 1079.092730
056 counterClockwise 3 5.233718 1095.493479
057 counterClockwise 3 5.700620 1112.377980
058 counterClockwise 1 5.601124 1129.162534
059 counterClockwise 2 5.167535 1145.513884
060 counterClockwise 1 2.300455 1158.982667
061 counterClockwise 2 3.616977 1208.865674
062 counterClockwise 1 4.216758 1224.265992
063 counterClockwise 2 3.383900 1238.833817
064 counterClockwise 3 10.452103 1260.469598
065 counterClockwise 3 3.100875 1274.754079
066 counterClockwise 1 3.600551 1289.521486
067 counterClockwise 3 4.400659 1305.105869
068 counterClockwise 3 4.700268 1320.990140
069 counterClockwise 1 7.367976 1339.542045
070 counterClockwise 2 3.368739 1354.094367
071 counterClockwise 1 4.749642 1389.060807
072 counterClockwise 2 2.983284 1403.227348
073 counterClockwise 2 2.833725 1417.227871
074 counterClockwise 3 4.233690 1432.644830
075 counterClockwise 3 6.367080 1450.195939
076 counterClockwise 1 5.284161 1466.663585
077 counterClockwise 1 5.350462 1483.197643
078 counterClockwise 3 4.300541 1498.681829
079 counterClockwise 2 4.017153 1513.882503
080 counterClockwise 2 2.700628 1527.766935
081 counterClockwise 1 3.833784 1598.285465
082 counterClockwise 1 4.968667 1614.438024
083 counterClockwise 2 3.366935 1628.972193
084 counterClockwise 2 3.666414 1643.821920
085 counterClockwise 3 3.849978 1658.855154
086 counterClockwise 2 6.167008 1676.205642
087 counterClockwise 3 18.168037 1705.557431
088 counterClockwise 1 0.000000 1736.742057
089 counterClockwise 3 3.417035 1751.326476
090 counterClockwise 1 5.200700 1767.711265
091 counterClockwise 2 4.800799 1797.445852
092 counterClockwise 1 5.800857 1814.430241
093 counterClockwise 3 3.300163 1828.914265
094 counterClockwise 2 4.352259 1844.450402
095 counterClockwise 3 3.033167 1858.667144
096 counterClockwise 1 2.700160 1872.550419
097 counterClockwise 1 3.250163 1886.983522
098 counterClockwise 3 3.767024 1901.934020
099 counterClockwise 3 3.883441 1917.001519
100 counterClockwise 2 3.367042 1931.552582
101 counterClockwise 3 3.216961 1961.570679
102 counterClockwise 1 4.633266 1977.387801
103 counterClockwise 2 3.783642 1992.355449
104 counterClockwise 1 2.867000 2006.406344
105 counterClockwise 2 2.499988 2020.073297
106 counterClockwise 2 3.150454 2034.407632
107 counterClockwise 1 3.016997 2048.608512
108 counterClockwise 1 3.417325 2063.209494
109 counterClockwise 2 3.518375 2077.911408
110 counterClockwise 3 2.950407 2092.045667
111 counterClockwise 1 4.433454 2112.478425
112 counterClockwise 3 3.733942 2127.378530
113 counterClockwise 3 3.483459 2142.028816
114 counterClockwise 2 3.384898 2156.581164
115 counterClockwise 1 3.316289 2171.064830
116 counterClockwise 3 5.116959 2187.366029
117 counterClockwise 2 3.700506 2202.233614
118 counterClockwise 1 5.383777 2218.801015
119 counterClockwise 2 3.650851 2233.618906
120 counterClockwise 3 4.984414 2249.786882
