Experiment Began: Experiment Ended: 16:41:35
044 counterClockwise 2 5.002270 873.127842
045 counterClockwise 1 4.149658 888.460404
046 counterClockwise 3 5.634358 905.261257
047 counterClockwise 1 3.649969 920.095342
048 counterClockwise 2 5.100150 936.379535
049 counterClockwise 1 4.267393 951.814461
050 counterClockwise 3 5.033799 968.015169
051 counterClockwise 3 3.283699 1071.885946
052 counterClockwise 1 3.550566 1086.620179
053 counterClockwise 3 1.283210 1099.070341
054 counterClockwise 1 2.600326 1112.854693
055 counterClockwise 3 3.716988 1127.755476
056 counterClockwise 1 4.117172 1143.056591
057 counterClockwise 2 7.852583 1162.093072
058 counterClockwise 1 7.816362 1181.092220
059 counterClockwise 2 4.166904 1196.426130
060 counterClockwise 3 2.650120 1210.260189
061 counterClockwise 3 3.500610 1292.262616
062 counterClockwise 2 3.733666 1307.163321
063 counterClockwise 3 3.184999 1321.515744
064 counterClockwise 2 5.566025 1338.265279
065 counterClockwise 2 3.533826 1352.982443
066 counterClockwise 1 3.517112 1367.683834
067 counterClockwise 3 4.366856 1383.234040
068 counterClockwise 1 5.933641 1400.351733
069 counterClockwise 3 4.300593 1415.836242
070 counterClockwise 2 4.534104 1431.555047
071 counterClockwise 3 3.116693 1490.423450
072 counterClockwise 1 3.433590 1505.024448
073 counterClockwise 2 4.233837 1520.442212
074 counterClockwise 1 2.633727 1534.260006
075 counterClockwise 3 4.033680 1549.477721
076 counterClockwise 1 4.750577 1565.412305
077 counterClockwise 1 4.267021 1580.863084
078 counterClockwise 3 4.616918 1596.665397
079 counterClockwise 1 6.849383 1614.681104
080 counterClockwise 2 5.416759 1631.281708
081 counterClockwise 1 3.550648 1714.651421
082 counterClockwise 2 3.334095 1729.169918
083 counterClockwise 1 3.785934 1744.139369
084 counterClockwise 3 4.883276 1760.205775
085 counterClockwise 2 4.500341 1775.888962
086 counterClockwise 2 5.249909 1792.322824
087 counterClockwise 3 3.567229 1807.057086
088 counterClockwise 1 3.600783 1821.824948
089 counterClockwise 2 4.034034 1837.042905
090 counterClockwise 3 5.250784 1853.476775
091 counterClockwise 2 3.366943 1940.063174
092 counterClockwise 1 4.200212 1955.447219
093 counterClockwise 1 3.683469 1970.298132
094 counterClockwise 3 4.616735 1986.099013
095 counterClockwise 1 6.000262 2003.283236
096 counterClockwise 3 4.417191 2018.851009
097 counterClockwise 3 5.518638 2035.553654
098 counterClockwise 2 3.749613 2050.487219
099 counterClockwise 2 3.083680 2064.753926
100 counterClockwise 3 8.400479 2084.337847
101 counterClockwise 3 3.383610 2156.356664
102 counterClockwise 1 3.733813 2171.257903
103 counterClockwise 3 3.300490 2185.742223
104 counterClockwise 2 12.882312 2209.810027
105 counterClockwise 1 3.016945 2224.010873
106 counterClockwise 2 4.334025 2239.512421
107 counterClockwise 1 8.383760 2259.063317
108 counterClockwise 3 4.417522 2274.664724
109 counterClockwise 1 2.216951 2288.048109
110 counterClockwise 3 4.517204 2303.749008
111 counterClockwise 3 3.165942 2355.484250
112 counterClockwise 1 4.716816 2371.367993
113 counterClockwise 2 3.950127 2386.502014
114 counterClockwise 2 4.583965 2402.253494
115 counterClockwise 3 3.467141 2416.904076
116 counterClockwise 1 2.783915 2430.871748
117 counterClockwise 2 5.050807 2447.106418
118 counterClockwise 2 3.166887 2461.457029
119 counterClockwise 1 3.402366 2476.043504
120 counterClockwise 2 3.483045 2490.709263
